Author,Title,Review,Rating,Dates,Restaurant
"stanianStafford, United Kingdom",A little expensive,"Came here for a family meal during our stay in Kuching. Service staff were very friendly. Several different meals were ordered and all were of a high standard. Only concern was that they all arrived at the table at different times. As said the food was good but a little expensive. Must if our party had a special coconut lime panna cotta Which was delicious. A must have is the Tuak served here it is absolutely marvellous. The table could have been cleared a little quicker when finished but the restaurant was I admit busy. Toilets and washroom, which are sometimes a concern in this part of the world were spotless. A slight concern was that smoking was taking place near the outdoor seating and was blown in towards diners. All in all though a good experience. If you want seating inside booking is a must as it is quite limited.Show less",4.0,Reviewed 20 February 2020 ,Zinc Restaurant and Bar
Simon NSingapore,this place never disappoints!,"i discovered this place a few years ago and since then have been returning when i am in Kuching (which unfortunately isn't very often). this place never disappoints! service is impeccable. the staff are always attentive. food is served quickly and is of the highest quality. we enjoyed every experience without exception. this time round, we had the raclette plate and salad and it was awesome. the chorizo tapas was awesome too!Show less",5.0,Reviewed 28 January 2020 ,Zinc Restaurant and Bar
OffspringTrip,Very good surprise,"This exquisite and stylish place was a very good surprise during our stay in Kuching. The owners and staff seem to take food matters very seriously, and the few dishes we tasted (we went there twice in a row for dinner) were delicious. On the first evening, we and our kids were kindly welcomed despite the hiking boots and clothes, which was really appreciated. Fusion food portions served there were reasonably generous, and the kids enjoyed the ""laksa"" pizza... Great desserts. By western standards we found the prices very reasonable for the experience. Last but not least, they propose some tasty cocktails... a real and deserved treat after a few days trekking and sweating in the jungle!Show less",5.0,Reviewed 27 January 2020 ,Zinc Restaurant and Bar
nezpointu,Amazing,"Very nice food and amazing staff!! Try the sangria,the chorizo, bbq prawns. Variety of wine and tapas  😋",5.0,Reviewed 11 January 2020 ,Zinc Restaurant and Bar
SamsungGeneva,Super restaurant serving outstanding Western food! ,"Super restaurant serving outstanding Western food. We came twice for dinner and the atmosphere, service, quality of food and price level is really great. We had everything from
pasta dishes, salads, Swiss racklete and pizza and it was incredibly good.",5.0,Reviewed 11 January 2020 ,Zinc Restaurant and Bar
Lister L,Excellent friendly service,"Great food and great atmosphere. Although it can be pricey, but it is matched with excellent service and tasty food. Delightful romantic dinner I had with my wife.",5.0,Reviewed 8 January 2020 ,Zinc Restaurant and Bar
"JSP_TravelsKuala Lumpur, Malaysia",Excellent food in beautiful setting ,"This is a hidden gem in Kuching. The food and service were excellent, beyond our expectation. We ordered a variety of food and every single dish was delicious. The ambience was very nice especially if you are seated at the patio, lovely in the evening. The owner, James is very friendly and attentive, he made an effort to check on all customers, not something that happens frequently in Malaysia.I highly recommended this restaurant, you will not regret it. It was the best meal we had in the 4 days we were in Kuching.Show less",5.0,Reviewed 31 December 2019 ,Zinc Restaurant and Bar
Lakia102019,always a delight,Zinc has never failed to deliver excellent friendly service and delicious food. My dad is always delighted after all our meals with you. TQ & keep it up! Cheers,5.0,Reviewed 30 December 2019 ,Zinc Restaurant and Bar
Carlos R,A place to go in Kushing,"Nice ambiance, friendly personel, good mediterranean food. We chose paella negra but missed mussels in it. It could be more spicy as well. We would definitely return anyway.",4.0,Reviewed 29 December 2019 ,Zinc Restaurant and Bar
FionaM1536,Lovely ambience,"Lovely Christmas ambience and the smell of the mulled wine at the entrance made the venue all the more enchanting and welcoming.Brilliant variety of menu and food was delivered in good time and delicious. Only criticism would be the baguette which was over-toasted which made it dry and crispy, would have preferred warmed baguette than toasted. Staff very friendly and attentive, very enjoyable evening, will return.Show less",4.0,Reviewed 23 December 2019 ,Zinc Restaurant and Bar
"xeidreParis, France",Kudos to the mixologist!,"Had a great late-night drinks here with friends! They definitely know how to bring out the best of local spirits in their cocktail concoctions! The Zinc Passion was a success! Amazing balance of taste between passion fruit, lemongrass and tuak! The langkaucello is definitely a great digestive drink! Show less",5.0,Reviewed 22 December 2019 ,Zinc Restaurant and Bar
"PinckneyitePinckney, Michigan",Authentic & delicious Mediterranean food,"This restaurant is not Malaysian food. It is Spanish, with a bit of French & Portuguese sprinkled in. My favorite dish was the Portuguese ""hot-pot"" dish shown here. However, a fair selection of tapas is also presented on the menu. The setting is mostly outside, but under a canopy of vines. The owner was present throughout and she spent time visiting with each group of patrons, but unobtrusively. Everything we ordered was delicious and well-represented. The cost is higher than most other Kuching restaurants. It resonated with with our western taste buds, however. Service was excellent.Show less",5.0,Reviewed 8 December 2019 ,Zinc Restaurant and Bar
"Kate MNorwich, England, United Kingdom",Lovely birthday meal,"Chose here for my birthday meal. Having been travelling around SE Asia for over 2 months we were really craving delicious high quality Western food. We were not disappointed! We had a delicious cheese board of imported French cheeses (we missed cheese the most!), the lasagne tasted just like home and the crema catalana and the tiramisu for dessert were also amazing, and even had a candle on it for me! James was super friendly and answered all the questions we had about the food. 100% recommend.Show less",5.0,Reviewed 30 November 2019 ,Zinc Restaurant and Bar
Ellen B,Best Restaurant in Kuching,"We found Zinc to have excellent food, drinks, decor, and service! During our week in Kuching, we returned for dinner 3 or 4 times. We tried other places the nights in between and were always disappointed. So glad we found this excellent restaurant!",5.0,Reviewed 29 November 2019 ,Zinc Restaurant and Bar
Fiona B,wonderful anniversary dinner for my Norwegien relatives.,"The atmosphere at Zinc is cosy and warm, service is excellent and the food is top class.  Its great for a celebration.",5.0,Reviewed 13 November 2019 ,Zinc Restaurant and Bar
Michael H,Nice Western Food,"Recommended by friends, my family came to ZINC to try the western food.
Despite the small table the ambient is warm and romantic.
The food was fantastic, we will come back again.",4.0,Reviewed 6 November 2019 ,Zinc Restaurant and Bar
"Carlos PKuala Lumpur, Malaysia",Excellent Food in Kuching French/Spanish dishes and local of course!!,"One of the best restaurants in Kuching town, Sarawak, east Malaysia.You Can enjoy delicious food prepared with some hints of French and Spanish cuisine. Highly recommended for family and friends dinner.Se habla Español, The owners are Malaysian and French, the food is combination of South of France and north od Spain.You can have a dinner with spanish wines and vrey creatives cocktails.Show less",5.0,Reviewed 31 October 2019 ,Zinc Restaurant and Bar
helloluucie,The best restaurant around!,"It provides a very nice location and great food and cocktails (the best we've had here). You don't have long waiting times, the staff can't be criticized, and is flexible which sadly is rare in this area. The boss is very caring and definitely interested in making your stay flawless. Her involvement is one of a kind. In addition, the menu offers a wide variety, so everyone could find something.This restaurant is a bit more expensive than other restaurants in Kuching, but totally worth it if you appreciate a perfect dinner. We went here twice, and were more than satisfied!Show less",5.0,Reviewed 17 October 2019 ,Zinc Restaurant and Bar
0dianaa,Zinc- something for everyone!,"You know the place is a keeper when your kids decide on where they would like to go for dinner!
Extremely kid friendly, chef is very accommodating with special request ( vegan and vegetarian options available), and great customer service.",5.0,Reviewed 11 October 2019 ,Zinc Restaurant and Bar
markc87,Spanish cuisine in Kuching,Had a lovely meal here and the made a change from the Malay food we had since we arrived. Reasonably priced and good selection including wines.,4.0,Reviewed 26 September 2019 ,Zinc Restaurant and Bar
billdonovan,Zinc Restaurant and Bar.,"Had dinner last night at Zinc Restaurant and Bar last night! Amazing food, truly great wine and an absolutely amazing host by the name of James. I would highly recommend  making Zinc a part of any visit to Kuching. Fantastic food and staff!",5.0,Reviewed 11 September 2019 ,Zinc Restaurant and Bar
ELarge21,Great hosts and great food,"We enjoyed a lovely group dinner upstairs with excellent food, and even more excellent wine and Gins! The service was fast and we were greeted with great enthusiasm and warmth. Will absolutely be coming here again. 

Thank you for a great night!!",5.0,Reviewed 11 September 2019 ,Zinc Restaurant and Bar
"SerefinBColombo, Sri Lanka",Amazing special spectacular meal ,"Jazmin(10 years old) If you’re looking for a fun night go to zinc!The bar tender Kai is an amazing nice guy and he shakes your drink like you have never seen before in a fun way. I could watch him for the whole day. If you don’t see what you want on the drink menu he will still make you whatever you feel like.The fish is superb, the soup is perfect & the lava pudding is delicious. If you have a sweet tooth you have to check it out. Show less",5.0,Reviewed 8 September 2019 ,Zinc Restaurant and Bar
"ThepurdyboycesSingapore, Singapore","Great Food, Wine and atmosphere","We went to this restaurant as some friends had recommended it and it rated well on TripAdvisor. We went on Saturday night and it was quite crowded. They have an indoor area and a great outside terrace. We had my Mum with us so we ordered the Iberico board to share for starter. Everything on it was fresh and really tasty. Hubby and Mum had the Barramundi fillet while i had the Greek salad. The food was delicious and we topped it off with a very nice bottle of wine. The food was great and the value for money was excellent.We were so happy with the meal we went back the following night and had pizza's and salad. Again, very tasty and great produce. The Serawak feta is a must.The owner was lovely and happy to explain anything we wanted to know.Highly recommend this restaurant if you are in Kuching.Show less",5.0,Reviewed 19 August 2019 ,Zinc Restaurant and Bar
Pamela457,So good we went back the next night ,"We went twice to Zinc while we were in Kuching the meals were well presented and delicious, we would recommend this Restaurant and you will not be disappointed.",5.0,Reviewed 12 August 2019 ,Zinc Restaurant and Bar
237kalumr,Great food,Looking for a good restaurant that serves western (European) food. Tripadvisor gave good rating for this. We were not dissapointed after visiting the place.Both food and dessert were absolutely delicious.   Wine was very good as well.,5.0,Reviewed 11 August 2019 ,Zinc Restaurant and Bar
Go383624,Good place to hang out,"Food is good, nice ambiance, good service. Worth paying a visit. They also have a private room where you can organise a private party or for a meeting.",4.0,Reviewed 7 August 2019 ,Zinc Restaurant and Bar
"KennelskyFrankfurt, Germany",STB = Simply The Best in Kuching!,"Friendly welcome, cosy air-con Sala or lofty terrace with a charming ambience. Highly trained, professional and friendly staff. Plentiful dishes (Spain, Italian, French style) with a huge choice of yummy starters, mains and desserts: our dinner was succulent topped-off with a sumptuous dessert (Lemon curd). Best Expresso since arrived in Borneo (2 weeks ago) as well as a hot lemon tea with honey. Brilliant service (owner) with precise explanation of dinner choice. Frankly the best dinner I enjoyed since quite some time! Congrats to everyone - you are the highlight in town - we will be back tomorrow evening again.Show less",5.0,Reviewed 3 August 2019 ,Zinc Restaurant and Bar
aravinthan85,An excellent western food and cocktail place in Kuching,Great food and ambiance. Great service. Amazing cocktails. Had The Picnic and Lyhee Martini. You'll love one of it and have two of the other one. Highly recommended.,5.0,Reviewed 25 July 2019 ,Zinc Restaurant and Bar
annevlit,Amazing food!,"Great food, service and atmosphere!! Went there twice in a week!!! Definetely recommend!!
Outstanding and varied menu :)",5.0,Reviewed 17 July 2019 ,Zinc Restaurant and Bar
"robbcomRoermond, The Netherlands",Nothing more than average,"Based on the tripadvisor rating, we decided to go to Zinc.Nice atmosphere, friendly staff. All of that is fine. The food however, is no more than average. To me it is all not worth the price. Our pizza's where quite tasteless and the spaghetti carbonara was over cooked and rather bland. The flavoured ice tea was not very tasty either.You may rate it high for the ambiance, but please don't rate it above average for the food.Show less",3.0,Reviewed 17 July 2019 ,Zinc Restaurant and Bar
JandKCool,Gem of a menu. ,Gracious service from the owner and staff. Great food and reasonable prices. The pizzas looked very inviting but we wanted other dishes. Had soup of the day and prawns for starters and lamb shank and ribs for dinner. Delicious all! We'll be back.,5.0,Reviewed 17 July 2019 ,Zinc Restaurant and Bar
Expedition826931,A good find in Kuching!,"This place is just the purrrfect place to unwind in Kuching. The food and cocktails are excellent, and so is the service! 💙",5.0,Reviewed 13 July 2019 ,Zinc Restaurant and Bar
lingeriebrunei,Service was good but food not fabulous ,Never had a spicy seafood marinara before. But their seafood marinara was exceptionally spicy. The owner was kind enough to change it. Had their Catalan pizza but didn’t enjoy that at all. Lasagna was good.,4.0,Reviewed 11 July 2019 ,Zinc Restaurant and Bar
"SerefinBColombo, Sri Lanka",Finding an opened Gem on Monday night!,"What a nice surprise finding this little gem called Zinc Restaurant & Bar for the first time.When most restaurants in the city were sleeping off the weekend, Zinc was open, vibrant and happy to serve. Zinc has an excellent selection of good cocktails & delicious food, served by friendly, helpful staff who take pride in their craft. This is not surprising, considering the charismatic owner who was extremely welcoming to a first time customer and adds to the character of the place.It gets my vote as the best restaurant bar I have been to in Kuching. The first visit of many to come. Highly recommended to locals and tourist alike.Show less",5.0,Reviewed 9 July 2019 ,Zinc Restaurant and Bar
"P4382AImikemJurong, Singapore","Great food, friendly staff ",We has a great Saturday evening here while visiting Kuching. We started with cocktails at the bar while waiting for a table to free up. The barman was very knowledgeable and helpful. The food was fabulous - our daughter had the steak whilst we had tapas dishes. All perfectly cooked and well presented. The desserts were equally tasty. All the staff were very friendly and the service excellent - including from our main waiter who we later learnt was the owner. But every one of the staff we talked to were equally friendly and helpful. We had a great evening and would highly recommend going there. Show less,5.0,Reviewed 24 June 2019 ,Zinc Restaurant and Bar
Wliching,The Best Restaurant in Kuching,Truly enjoy the cozy atmosphere. Super yammy food and I love the dessert. Always like to spend time there with friends.,5.0,Reviewed 22 June 2019 ,Zinc Restaurant and Bar
"SatishC265Sydney, Australia",Fresh Veg Pizzas / Pasta were great,"We were there for a dinner on Sunday the 5th May 19 We walked in and were asked if we had a reservation but we didn't have. We were asked our preference as to sit inside or outside and we chose to sit outside. We were there for about 45 mins or so and it was just two of us on the outside set up. There were few diners in the inside. We had a cocktail, red house wine and Veg options for dinner. We had only few items as we were not too hungry. Food was fresh and cocktail was good. Overall happy with the choice and no regrets. Definitely not a budget option and less options for vegetarians. Ambiance is good and visit is you are prepared to spend about 50 plus Malaysian RingettsShow less",4.0,Reviewed 5 June 2019 ,Zinc Restaurant and Bar
Lawrence636,Cozy place,"Nice & cozy environment, very delicious food but a little pricey. Try the Italian tiramisu, Spanish style soft cheesecake, French lemon meringue curd...",5.0,Reviewed 5 June 2019 ,Zinc Restaurant and Bar
chong9128,Zinctastic!,Fantastic place to visit. Nice food and nice environment. Staff are very friendly too. Recommended for fine diners.,5.0,Reviewed 30 May 2019 ,Zinc Restaurant and Bar
AndersW788,Fantastic Food - Chef is Great,"Absolute fantastic dinner with my friends and colleagues, great service and atmosphere. Highly Recommended!!",5.0,Reviewed 22 May 2019 ,Zinc Restaurant and Bar
afiamdan,DJ was exceptional,The choice of music by the dj was exceptional. Suitable for a laid back dining / drinking session with friends. Visited on a Saturday night but surprisingly not many people around.,4.0,Reviewed 19 May 2019 ,Zinc Restaurant and Bar
Danglove,getting over their heads,"Made a reservation for my family to have dinner here. My father couldn’t join us the last minute so only three of us went in the end. I was actually excited to introduce my parents to this place initially because I liked their food. But this time was a huge disappointment because of the way we were treated. When we arrived, we were told by the owner that he would have given our table to someone else if he knew we were showing up one person short, and even emphasised that we took a “good” table. Making it sound like such a huge loss for him. Which shows utter lack of professionalism and respect for their guests. Should have walked out the moment he said that. There are tons of restaurants out there and we’re not there begging you to let us eat there.Show less",2.0,Reviewed 18 May 2019 ,Zinc Restaurant and Bar
VLim6115Singapore,Wind up our trip to Kuching,We were having seafood and local food for few days and we decided to change of our dinner to good western food instead on our last day.We tried the few signature dishes including laksa pizza and also local rice wine Tuak.Both the atmosphere and the live music were good and we really enjoyed our meals.Show less,4.0,Reviewed 17 May 2019 ,Zinc Restaurant and Bar
treasuretrailing,You need only one kidney and dine here.,"Great food. Good recommendations from the restaurant. Friendly service. Amazing cocktail. Will go broke again for a meal. Sell a kidney, get a drink.",5.0,Reviewed 13 May 2019 ,Zinc Restaurant and Bar
AQALTB,Mouthwatering Food,"A must go to dine when visiting Kuching. It’s no doubt beautiful and the FOOD is nothing I have tasted in my life! The quality of the food is beyond explanation. Let’s just say I left the place extremely satisfied. Every bite I took kept me wanting more. My stomach is rumbling even thinking about it now. The taste of the food really stays in my taste bud memory, if that’s a thing. Definitely visiting again when I visit Kuching.Show less",5.0,Reviewed 8 May 2019 ,Zinc Restaurant and Bar
PODCW,A MUST try in Kuching!,Went to Zinc twice within the 5 days trip because of its fantastic food and service. The steaks and the pasta are so so good! Strongly recommend!!! And of course their cocktails and TUAK!! Classic cocktails are just on point. There’s even a spinning performance at the night that my friends and I went. That’s definitely a bonus!! We witnessed a propose there and it’s super CUTE! The vibe and the environment are amazing. Perfect place propose too!Show less,5.0,Reviewed 8 May 2019 ,Zinc Restaurant and Bar
"AA1725Singapore, Singapore",PERFECTION!!,"ZINC is a place to go if you’re in Kuching. The food is impeccable. Made to serve only the best taste to their customers. The atmosphere is dim and cozy, making it for a great place to dine in the evenings. Most of all, ZINC’s service is one of the most welcoming & friendliest in town. It’s got everything, really.Show less",5.0,Reviewed 8 May 2019 ,Zinc Restaurant and Bar
"Paul SSydney, Australia",One of My Best Meals in Malaysia,"I was taken to Zinc by a colleague ... I am a VERY fussy eater when I am on business trips in Malaysia. But wow ... ZINC was phenomenal. The atmosphere, the service, and the food were all sensational. I can't wait to go back. The Gin selection was also awesome and the size of the glasses even more impressive. Have the Nicoise salad, and the prawn dish. The seafood paella was out of this world. Best meal in Kuching and possibly one of my best ever meals in Malaysia!Show less",5.0,Reviewed 24 April 2019 ,Zinc Restaurant and Bar
Skimum123,Spanish and good,"A European style restaurant with good food and acceptable wine list. Live , but unobtrusive entertainment. Probably expensive by local standards but very good",4.0,Reviewed 19 April 2019 ,Zinc Restaurant and Bar
"Amanda TDubai, United Arab Emirates",Latin-Malay Fusion,Higher-end restaurant in Kuching that offers excellent menu options. A large signature cocktail menu makes things tough for those of us who are indecisive. A delicious variety of gin cocktails and the house red is a mild Tempranillo that suited my garlic prawns. Started with the small cheese platter which would be more than enough for 2 or 3 people to share as a little nibble before the main course. Favourite thing about this place is the dual bar seating. Both spaces allow you to peer into or out of the restaurant and have you at the best spot in the house...in front of the bartender! Sit at the bar people you can't go wrong! Staff is uber attentive and the chef comes around after service and greets his guests and knows his regulars by name. I'll be back! Show less,5.0,Reviewed 9 April 2019 ,Zinc Restaurant and Bar
ev2993,Excellent choice in cat Town,The ambient is pleasant and the waitress are attentive. The food is excellent and the place is really clean.Food serving is decent and fast. The taste is delicious without heavily seasoned.Get a real European authentic kitchen here in cat town. With a fusion of local tuak and laksa flavour choices in the menu.Consider you to do a full course of meal..from antipasti all the way to a limoncello shot.Price will not a concern after finished the plates on your table.Well done.Show less,5.0,Reviewed 31 March 2019 ,Zinc Restaurant and Bar
"angiek1100Kuching, Malaysia","Friendly service, good food and ok selection of wine","Server french (foie gras, escargot), Spanish (paella, squid) italian (pizza). Good range of cheese for cheese board, serves variety of chilean, argentinian, australia and french wine. Good place to go if you do not know what your friends want to eat as they gave wide variety of food and drinks!Show less",5.0,Reviewed 20 March 2019 ,Zinc Restaurant and Bar
ronnieteoteckwei,Good place for a night out!,"Gorgeous atmosphere and fantastic drinks. They don't skimp on the alcohol here! Also, the laksa pizza is truly a fusion between West and local food.",5.0,Reviewed 15 March 2019 ,Zinc Restaurant and Bar
Jemie5684,"""special date""","Nice place for ""special time"" with your partner. Nice ambience. Great food and drinks. Staff really friendly. Will come again next time. Thanks for the great moment.",5.0,Reviewed 14 March 2019 ,Zinc Restaurant and Bar
"Robs292433Hardingstone, United Kingdom",First to arrive ,"It is true that this is probably the nicest bar in Kuching however our experience wasn’t as pleasant as everyone else’s as we were the first to arrive and only ones eating during our visit. The staff are nice but the atmosphere was awkward as the two waitresses just stared at us the whole time only 2 metres away so we didn’t feel like we could talk! There are a few options for vegetarians and the food certainly looks amazing but our pizzas were so heavily coated in cheese we couldn’t finish them! (Like 90% cheese, 10% bread). It was a real shame as we’d been travelling for a while so we’re looking forward to having a nice meal before heading home. Perhaps if you come later on in the evening when it’s busier and don’t order the pizza you’ll have a better experience! Show less",3.0,Reviewed 8 March 2019 ,Zinc Restaurant and Bar
dechattychatty,It’s a amazing place!,This place is good for relaxing and having fun! Recommend to have fun weekend. The hospitality that workers showed is amazing.,4.0,Reviewed 6 March 2019 ,Zinc Restaurant and Bar
JJClarke1971,Looked after really well,Loved the food and the service was great for this part of the world. It was a celebratory meal and we were looked after really well. Couldn't have been nicer. Will be back soon.,5.0,Reviewed 1 March 2019 ,Zinc Restaurant and Bar
"LionelH22Kuching, Malaysia",One of the best Western eateries in Kuching,"Cozy and comfortable ambience, definitely would come here to get my tapas fix. Food is consistent and they have really good authentic paella, go for the pork paella. Gambas Al-jio is one of the best I've tasted even compared to the ones I had in Sevilla and Madrid. Also don't forget to try the Iberico pork steak which is done to perfection! Alot of people complain that it is expensive, however comparing it to the food quality you get in Sevilla or even KL I would say its reasonable. I brought a friend here after he had gone to Barcelona he was surprised that the food here was as good or even better than the ones he had in Barcelona, the owner is also very friendly so is the whole team who are well trained. I think they are the only ones who has a Josper Oven in Kuching so all their grill stuff are awesome! They also accept GrabPay which is a big plus!Show less",5.0,Reviewed 1 March 2019 ,Zinc Restaurant and Bar
evalottame,Amazing staff ,"Very good place to have a nice dinner, a bit more fancy then most of the restaurants in Kuching. The food and the drinks are good, the staff is just amazing.",5.0,Reviewed 28 February 2019 ,Zinc Restaurant and Bar
Yeepheng L,"Nice place, nice meats, but pricy ","Good ambience, good food but expensive. Good place if you like western food. The steaks are good, but the spaghetti is so-so.",3.0,Reviewed 28 February 2019 ,Zinc Restaurant and Bar
Debbie5111,Great food & service,"Perfect place for a cosy relaxed dinner. Celebrated my Hubby's bday & thanks to James, Servane & their team for wonderful service plus good food combined! Tried their Valentines special, Pork Terrine which was delicious. Escargots, pork steak with aioli sauce & rich cheesy cannoli was really nice too. Can never get enough of their dark choc profiteroles, sinful yet satisfying ! Really a must try if you enjoy good desserts. Plenty of cocktails to choose from & one of the best place in Kuching to chill, wine & dine.Show less",5.0,Reviewed 15 February 2019 ,Zinc Restaurant and Bar
DonaldT1181,Great Food & Ambience,Excellently operated establishment by passionate owners James & Servane together with their team offering great Pork-centric dishes and a fabulous selection of alcoholic beverages.  Tastefully decorated with good live bands performing periodically.  A good choice for dinner or just drinks.,5.0,Reviewed 14 February 2019 ,Zinc Restaurant and Bar
teraar88,Early celebrations for valentine day,Excellent service and great food by james and teams. Thanks james for the arrangement as well. Greate place for chill out and dining for couple.,5.0,Reviewed 14 February 2019 ,Zinc Restaurant and Bar
MDASRIEE,Cozy non Halal Eatery,A non halal eatery but with Cozy place to chill.. plenty of spanish serving dish to choose from... but limited parking space.. good time for hang out...,5.0,Reviewed 13 February 2019 ,Zinc Restaurant and Bar
ijb69,"Lovely restaurant, beautiful food and great service",We were a group of 17 and the staff were happy to put tables together to make us comfortable.  The menu had a good variety and the food was beautiful.  The staff were friendly and the service excellent.  I would highly recommend eating here.,5.0,Reviewed 27 January 2019 ,Zinc Restaurant and Bar
Ashok P,Nice tapas joint,"Tapas here is good, they have a couple of nice Spanish gins and they also have cocktails made with the Sarawak rice wine, tuak, if you're feeling adventurous",4.0,Reviewed 14 January 2019 ,Zinc Restaurant and Bar
"JoshuaPLCKKuching, Malaysia",A Mediterranean Delight (Italian/Greek/Spanish/etc. dishes),"James, Emi and the crew took really good care of us for the evening. The food was splendid, service was great, and venue was lovely. Couldn't have had it any other way. We had 32 guest over for the private room and the long table had everyone fit in nicely.Venue: 5/5Good central location right in the heart of Kuching, only thing to watch out for is parking if you're having a large guest list.Food: 5/5If you're looking for a taste of the maditerranean in Kuching, look no further. I'd highly recommend them. Service: 4.5/5Our fronthouse representative for the night, Emi did a great job accommodating us. Food and orders arrived right on time as requested. They even threw in a few candles and made up the long table pretty and nice for us for the evening. Only constructive feedback I'd have is for our waiters to give us the option of introducing the different dishes when serving the platters out for guests who are trying the dishes for the first time. It was a missed opportunity to highlight the great effort the kitchen puts into their cooking. Their house red was great and went well with the dishes we had.Atmosphere: 5/5We booked the private room so we had access to our own audio system, so we were able to playour own choice of music. The sound system was great and the privacy of the room was perfect for our little gathering.Price: $$$$/$$$$$It's great fine dining, and the price is appropriate for what you get. They're on the pricier side for Kuching restaurants, but they're also on the top end in terms of quality.Keep up the good work guys, will continue to check back in when I'm back in town!Show less",5.0,Reviewed 10 January 2019 ,Zinc Restaurant and Bar
Annio1976,Beautiful food,"We visited with friends and family recently. Food was delicious, service was great and the host was very welcoming. The only downside was it’s a bit out of the centre of town and an uphill walk. Didn’t affect rating though, we worked off our dinner!",4.0,Reviewed 10 January 2019 ,Zinc Restaurant and Bar
MrW99Brunei Darussalam,Excellent Friendly Service,"Went for dinner, great restaurant. The ambiance and decor of the restaurant is great and service to match, welcoming and friendly. Food was excellent, we had some tapas, pizza, spaghetti and a burger. The chicken wrapped in bacon appetiser was also excellent. Reasonably priced and the house wine was very tasty. Show less",5.0,Reviewed 6 January 2019 ,Zinc Restaurant and Bar
janeyb0368,Fantastic find,"Everything about our meal here was first class. The restaurant has a great ambience, friendly and helpful staff and the food was amazing.",5.0,Reviewed 6 January 2019 ,Zinc Restaurant and Bar
"Agnes8408Budapest, Hungary",High quality Mediterranean food,"Zinc offers a very high quality of mainly Mediterranean food. Good cocktails and tasty dishes. The atmosphere is also nice and waiters are very friendly. Prices for food are reasonable, for alcoholic drinks rather on the high end. Highly recommended if you want to eat non-asian food.Show less",5.0,Reviewed 29 December 2018 ,Zinc Restaurant and Bar
lucaspU3421UU,Food is delicious ,Really good western food - probably best in town. The owners are so Nice! Chef is from Barcelona. We have visited the restaurant several times during our 4month stay in Kuching. Best regards from Denmark.,4.0,Reviewed 19 December 2018 ,Zinc Restaurant and Bar
Johan A,A touch of class in the city,"Wide selection of western food with some unique blends of local and international such as the laksa pizza, topped off with attentive and friendly service. Terrace dining available and quite private as well since the restaurant is set in a cup de sac.",5.0,Reviewed 14 November 2018 ,Zinc Restaurant and Bar
"thomhuebnerBangkok, Thailand","Great design, food and service","If you are going to eat in Kuching, save one meal for here. While from the outside the setting is nondescript, inside reflects a young, contemporary aesthetic. The evening we were there (a Thursday night) there was a jazz vocalist and her accompanist, the owner was super friendly and the wait staff was attentive. The grilled lobster was very good and the croquettes burst with flavor then melt in your mouth. But avoid anything labeled 'cod.'Show less",4.0,Reviewed 12 November 2018 ,Zinc Restaurant and Bar
NMurphy101,Expensive eating,"The food there is from a variety of different cuisines, mostly Mediterranean, and even then the variation is impressive. Pleasant outdoor eating experience, although it is very expensive. Some of the items on the menu are a bit underwhelming though.",4.0,Reviewed 7 November 2018 ,Zinc Restaurant and Bar
"DanielchgKuching, Malaysia","Great Service, Amazing Food","Had the Padron Peppers, new and hot on the menu. Delicious tapas starters lightly fried and sprinkled with salt that helped us settle down before our mains. The beef tenderloin portion was huge, tender and delicious. I had a tomato pasta dish that was also bursting in flavour. No Ajinomoto detected, just pure unadulterated flavors. Shout out to the servers Pearl and Loyd (or was it Boyl?) who tended to us perfectly that night and made sure we had everything we needed. Thank you for a great night!Show less",5.0,Reviewed 28 October 2018 ,Zinc Restaurant and Bar
Andrea K,Very good!,Not far from the center. Very nice atmosphere. Professional and friendly staff. The food is delicious. Expensive but worth it! Highly recommended.,5.0,Reviewed 17 October 2018 ,Zinc Restaurant and Bar
AlcinitoKuching,Relaxing Thu with live jazz duo,"Had a most relaxing evening last night @zinckuching. Tried the escargot, croquetas de jamon, chorizo pizza and suckling pig washed down with our all time favourite Siderit orange cinnamon cocktail. Finished off with tiramisu-in-a-pot (yes you can taste the amaretto) and flambeed carajillo. Accompanied by a most stylish live jazz duo ~ Xanaduduo. Nice repertoire! Show less",5.0,Reviewed 12 October 2018 ,Zinc Restaurant and Bar
"albertjslKuching, Malaysia",A must drop by restaurant in Kuching ,"Zinc is a lovely place that you must drop by and try out their foods. Basically this restaurant consider Spanish style restaurant mixed with French food and you can dine in good ambient and most Importantly their service are great! Great staffs! Among so many western restaurants in Kuching, I personally would grade this as top 5 that you must visit. Show less",5.0,Reviewed 3 October 2018 ,Zinc Restaurant and Bar
"fionasilnergyKuala Lumpur, Malaysia",An unexpected experience!,Amazing food @zinckuching !! And such a wonderful host Servand. Thank you for such a lovely meal.Anyone that comes to Kuching have to experience the food here.Prawns wrapped in bacon.Lamb chops.Canelloni (the creamy version) that absolutely blasted our senses.Crepe Suzette to finish off the night.#mediterraneanfood #exploringsarawak #kuchingcity #reallygoodfoodShow less,4.0,Reviewed 27 September 2018 ,Zinc Restaurant and Bar
